980,"Seringa Descasrtável de 01ml c/agulha 08X0,30",Cirurgica KD,SIFAAA006B,6000 UND,49441,1255/2019,25/10/2019,GUARUJÁ,SP
981,SERINGA ELS 65 ML,Guerbet Produtos Radiológicos Ltda,20180627,100 unidades,134356,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
982,SERINGA ELS 65 ML,Guerbet Produtos Radiológicos Ltda,20180627,100 unidades,134356,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
983,SERINGA ELS PARA ANGIOGRAFIA 200 ML,Guerbet Produtos Radiológicos Ltda,18052551,100 unidades,134356,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
984,SERINGA ELS PARA ANGIOGRAFIA 200 ML,Guerbet Produtos Radiológicos Ltda,18052551,350 unidades,134348,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
985,SERINGA ELS PARA ANGIOGRAFIA 200 ML,Guerbet Produtos Radiológicos Ltda,18052551,100 unidades,134356,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
986,SERINGA ELS PARA ANGIOGRAFIA 200 ML,Guerbet Produtos Radiológicos Ltda,18052551,350 unidades,134348,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
987,Seringa ELS para Angiografia Guerbet,"GUERBET PRODUTOSRADIOLÓGICOS LTDA",18122602,50 unidades,0142725,5501/2019,31/10/2019,SÃO PAULO,SP
988,"SERINGA PARA INSULINA 100UI 1ML COM AGULHA 8X0,3MM",SALDANHA RODRIGUES,3.000 UNI,-,3316682,039-03693/2019,08/05/2019,RIO DE JANEIIRO,RJ
989,"SERINGA PARA INSULINA 50UI 0,5ML COM AGULHA 6X0,25MM",SALDANHA RODRIGUES,588L5,3.500 UNI,"3259958 /3259983 /",918-00149/2019,05/04/2019,Rio de Janeiro,RJ
990,"SERINGAS DE INSULINA UNIQMED 0,5ML 6X0,25MM",SG TECNOLOGIA CLÍNICA LTDA,B18303,10,1379,1732/2019,30/07/2019,SÃO MIGUEL PAULISTA,SP
991,"SERINGAS DE INSULINA UNIQMED 0,5ML 8X0,30MM",SG TECNOLOGIA CLÍNICA LTDA,B18410,2,1379,1732/2019,30/07/2019,SÃO MIGUEL PAULISTA,SP
992,SIJGADOR ENDONASAL PRC,Razek Equipamentos LTDA,LOTE 000063,1,49373,3155/2017,24/10/2017,SÃO PAULO,SP
993,Sistema de Ablação Cardíaca por Radiofrequência,Boston Scientific do Brasil Ltda.,116701972,1,991785,8064/2019,02/09/2019,SÃO PAULO,SP
994,Sistema de Angioplastia Rotacional Rotablator,Boston Scientific do Brasil Ltda.,RC109011,1,471109,8064/2019,02/09/2019,SÃO PAULO,SP
995,Sistema de Angioplastia Rotacional Rotablator,Boston Scientific do Brasil Ltda.,RC108570,1,327148,8064/2019,02/09/2019,SÃO PAULO,SP
996,"Sistema de Medição para Análise de Medidas Intraoperatórias duranteo Implante de Marcapasso e Cardioversor-Desfibrilador Cardíacos",Biotronik Comercial Médica Ltda.,61600723,1,286991,370/2019,31/01/2019,São Paulo,SP
997,"Sistema de Medição para Análise de Medidas Intraoperatórias duranteo Implante de Marcapasso e Cardioversor-Desfibrilador Cardíacos",Biotronik Comercial Médica Ltda.,61600743,1,277680,370/2019,31/01/2019,São Paulo,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
998,"Sistema de Medição para Análise de Medidas Intraoperatórias duranteo Implante de Marcapasso e Cardioversor-Desfibrilador Cardíacos",Biotronik Comercial Médica Ltda.,61610448,1,431036,370/2019,31/01/2019,São Paulo,SP
999,"Sistema de Medição para Análise de Medidas Intraoperatórias duranteo Implante de Marcapasso e Cardioversor-Desfibrilador Cardíacos",Biotronik Comercial Médica Ltda.,61610461,1,497968,370/2019,31/01/2019,São Paulo,SP
1000,"Sistema de Medição para Análise de Medidas Intraoperatórias duranteo Implante de Marcapasso e Cardioversor-Desfibrilador Cardíacos",Biotronik Comercial Médica Ltda.,61612042,1,827588,370/2019,31/01/2019,São Paulo,SP
1001,"Sistema de Medição para Análise de Medidas Intraoperatórias duranteo Implante de Marcapasso e Cardioversor-Desfibrilador Cardíacos",Biotronik Comercial Médica Ltda.,61610417,1,411921,8064/2019,02/09/2019,SÃO PAULO,SP
1002,"Sistema de Medição para Análise de Medidas Intraoperatórias duranteo Implante de Marcapasso e Cardioversor-Desfibrilador Cardíacos",Biotronik Comercial Médica Ltda.,61611065,1,611316,8064/2019,02/09/2019,SÃO PAULO,SP
1003,Sistema de Terapia à Vácuo Modelo. ULTA 60400,"K.C.1 BRASIL IMPORTADORA EDISTRIBUIDORA DE PRODUTOS",", Sistema de Terapiaà Vácuo Modelo.",1,"NA - produtopróprio da",19I0319071752,03/06/2019,RECIFE,PE
1004,SISTEMA DE TERAPIA V.A.C Modelo lnfo V.A.C.,"K.C.1 BRASIL IMPORTADORA EDISTRIBUIDORA DE PRODUTOS",VCQK03392,1,"NA - produtopróprio da","020163012019-BO00614.2019.0012737",31/01/2018,FLORIANÓPOLIS,SC
1005,SISTEMA DE TERAPIA V.A.C Modelo lnfo V.A.C.,"K.C.1 BRASIL IMPORTADORA EDISTRIBUIDORA DE PRODUTOS",VCOK05277,1,"NA - produtopróprio da","020163012019-BO00614.2019.0012737",31/01/2018,FLORIANÓPOLIS,SC
1006,Sistema Gerador de Radio-frequência,Boston Scientific,033007-016,1,52,370/2019,31/01/2019,São Paulo,SP
1007,Sistema Gerador de Radio-frequência,Boston Scientific do Brasil Ltda.,90412004,1,500739,8064/2019,02/09/2019,SÃO PAULO,SP
1008,SISTEMA PARA GASTROSTOMIA ENDOSCÓPICA PERCUTÂNEA,E. Tamussino & Cia Ltda,W4080144,2,000.633.636,9400/2019,04/09/2019,AMERICANA,SP
1009,"SNCRP4 PLATINUM PK 2 un SAG I GR -4,00",BL Indústria Otica Ltda,p89810544,544,N/A,N/A,"February,2019",Porto Alegre,RS
1010,SODIO - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",2110045719,6,000027244,2976/2019,04/05/2019,GUARULHOS,SP
1011,SODIO - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",2110045719,12,000027302,2976/2019,04/05/2019,GUARULHOS,SP
1012,SODIO - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",2110045719,15,000027289,2976/2019,04/05/2019,GUARULHOS,SP
1013,SODIO - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",2110045719,3,000027287,2976/2019,04/05/2019,GUARULHOS,SP
1014,SODIO - REATIVO SECO VITROS,ORTHO CLINICAL DIAGNOSTICOS,2110045719,6,27244,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1015,SOL. DE RINGER 20BSA 500ML,-,132819,2,351052,1676/2019,30/08/2019,HORTOLÂNDIA,SP
1016,SOLUÇÃO DE LAVAGEM CONCENTRADA B,DIAMED LATINO AMÉRICA S.A,058516810,4,111857,2019-041642718-001,13/08/2019,LAURO DE FREITAS,BA
1017,SPECIALTY DILUENT BX/6 BTLS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",B6894,3,000027253,2976/2019,04/05/2019,GUARULHOS,SP
1018,SPECIALTY DILUENT BX/6 BTLS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",B6894,2,000027287,2976/2019,04/05/2019,GUARULHOS,SP
1019,SPECIALTY DILUENT BX/6 BTLS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",B6894,1,000027252,2976/2019,04/05/2019,GUARULHOS,SP
1020,SPECIALTY DILUENTE BX/6 BTLS,ORTHO CLINICAL DIAGNOSTICOS,B6894,3,27253,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1021,"SPINOCAN 26G X 3 1/2"" (0.47 X 88 MM)",Laboratórios B.Braun S/A,18M19G8217,100 peças (caixa com 25 peças),111677-PE,19E0267002438,28/06/2019,FLORES,PE
1022,STARCOLORS II BLUE TOPAZ SAG I 00.00 2PK,BL Indústria Otica Ltda,P99710001,246,N/A,N/A,"February,2019",Porto Alegre,RS
1023,Starsil@Hemostat,"Auguri Brasil Comércio de Produtos eEquipamentos Cirúrgicos Ltda.",H180080,50,636,B.O 2019/644525,30/05/2019,Curitiba,PR
1024,STENT FARM.XIENCE ALPINE 2.25X15,Abbott Laboratórios do Brasil LTDA,8020641,1,000.400.897,296/2019,31/08/2019,BARRA DO TURVO,SP
1025,STENT FARM.XIENCE ALPINE 2.25X28,Abbott Laboratórios do Brasil LTDA,803284A,3,000.400.897,296/2019,31/08/2019,BARRA DO TURVO,SP
1026,STENT FARM.XIENCE ALPINE 2.50X33,Abbott Laboratórios do Brasil LTDA,9042641,3,000.400.897,296/2019,31/08/2019,BARRA DO TURVO,SP
1027,STENT FARM.XIENCE ALPINE 2.50X33,Abbott Laboratórios do Brasil LTDA,9042641,2,000.400.899,296/2019,31/08/2019,BARRA DO TURVO,SP
1028,STENT FARM.XIENCE ALPINE 2.50X38,Abbott Laboratórios do Brasil LTDA,8032641,7,000.400.897,296/2019,31/08/2019,BARRA DO TURVO,SP
1029,STENT FARM.XIENCE ALPINE 2.75X12,Abbott Laboratórios do Brasil LTDA,7113041,2,000.400.897,296/2019,31/08/2019,BARRA DO TURVO,SP
1030,STENT FARM.XIENCE ALPINE 2.75X12,Abbott Laboratórios do Brasil LTDA,8010241,2,000.400.897,296/2019,31/08/2019,BARRA DO TURVO,SP
1031,STENT FARM.XIENCE ALPINE 2.75X12,Abbott Laboratórios do Brasil LTDA,8050241,1,000.400.897,296/2019,31/08/2019,BARRA DO TURVO,SP
1032,STENT MULTI-LINK 8 SV - 2.25 x 18 mm,Abbott Laboratórios do Brasil LTDA,8082941,3,000.400.896,296/2019,31/08/2019,BARRA DO TURVO,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
1033,STENT MULTI-LINK 8 SV - 2.25 x 18 mm,Abbott Laboratórios do Brasil LTDA,8082941,3,000.400.898,296/2019,31/08/2019,BARRA DO TURVO,SP
1034,STENT MULTI-LINK 8 SV - 2.25 x 28 mm,Abbott Laboratórios do Brasil LTDA,8012641,2,000.400.896,296/2019,31/08/2019,BARRA DO TURVO,SP
1035,STENT MULTI-LINK 8 SV - 2.25 x 28 mm,Abbott Laboratórios do Brasil LTDA,8012641,2,000.400.898,296/2019,31/08/2019,BARRA DO TURVO,SP
1036,SUPORTE OPTICO DVD GRAVADO COM OPÇÃO SOFTWARE,GE HEALTHCARE DO BRASIL,-,1,690656,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1037,SUPORTE OPTICO DVD GRAVADO COM OPÇÃO SOFTWARE,GE HEALTHCARE DO BRASIL,-,1,690656,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1038,SUPRAVIT CÁPSULAS 1 X 90,KLEY HERTZ FARMACÊUTICA S/A,132375,3,666102,1079/2019,03/07/2019,SUMARÉ,SP
1039,SUT PROLENE AZ 4-0 75 2AG.SH-1,JOHNSON & JOHNSON BR ICPS LTDA,AL7653,6,415783,2976/2019 - 809/2019,04/05/2019,Guarulhos,SP
1040,SUT PROLENE AZ 4-0 75 2AG.SH-1,JOHNSON & JOHNSON BR ICPS LTDA,AL7653,6,415784,2976/2019 - 809/2019,04/05/2019,Guarulhos,SP
1041,SUT PROLENE AZ 4-0 75 2AG.SH-1,JOHNSON & JOHNSON BR ICPS LTDA,AL7653,3,415782,2976/2019 - 809/2019,04/05/2019,Guarulhos,SP
1042,SUT. ACIFLEX 5 4x45CM 1AG.V-40,"JOHNSON &JOHNSON MEDICALBRASIL",AL9223,2,431525,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1043,SUT. ACIFLEX 5 4x45CM 1AG.V-40,"JOHNSON &JOHNSON MEDICALBRASIL",AL9223,2,431525,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1044,SUT. CATGUT CR 2-0 150 LAC.1A.CT,"JOHNSON &JOHNSON MEDICALBRASIL",AK3848,6,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1045,SUT. CATGUT SP 2-0 150 LAC.1A.CT,"JOHNSON &JOHNSON MEDICALBRASIL",AL0785,10,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1046,SUT. CATGUT SP 2-0 70CM 1AG.CT,"JOHNSON &JOHNSON MEDICALBRASIL",AL6352,2,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1047,SUT. CATGUT SP 5-0 70CM 1A.SH-1,"JOHNSON &JOHNSON MEDICALBRASIL",AL5378,2,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1048,SUT. MONONYLON LAC0 120CM 1AG.CT,"JOHNSON &JOHNSON MEDICALBRASIL",MGQ132,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1049,SUT. MONONYLON LAC0 120CM 1AG.CT,"JOHNSON &JOHNSON MEDICALBRASIL",MGQ132,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1050,SUT. MONONYLON PT 2-0 45 1A.SC30,"JOHNSON &JOHNSON MEDICALBRASIL",AL7290,1,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1051,SUT. MONONYLON PT 2-0 45 1A.SC30,"JOHNSON &JOHNSON MEDICALBRASIL",AL8002,3,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1052,SUT. MONONYLON PT 2-0 45 1A.SC30,"JOHNSON &JOHNSON MEDICALBRASIL",AL7290,1,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1053,SUT. MONONYLON PT 2-0 45 1A.SC30,"JOHNSON &JOHNSON MEDICALBRASIL",AL8002,3,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1054,SUT. MONONYLON PT 5-0 45 1A.E-15,"JOHNSON &JOHNSON MEDICALBRASIL",AK9930,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1055,SUT. MONONYLON PT 5-0 45 1A.E-15,"JOHNSON &JOHNSON MEDICALBRASIL",AK9930,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1056,SUT. MONONYLON PT 6-0 45 1A.PS3,"JOHNSON &JOHNSON MEDICALBRASIL",AL8680,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1057,SUT. MONONYLON PT 6-0 45 1A.PS3,"JOHNSON &JOHNSON MEDICALBRASIL",AL8680,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1058,SUT. MONONYLON PT2-0 45 1A.SC30,"JOHNSON &JOHNSON MEDICALBRASIL",AL8002,240,431523,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1059,SUT. MONONYLON PT2-0 45 1A.SC30,"JOHNSON &JOHNSON MEDICALBRASIL",AL8002,240,431523,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1060,SUT. MONONYLON PT3-0 45 1A.SC.30,"JOHNSON &JOHNSON MEDICALBRASIL",AL6062,4,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1061,SUT. MONONYLON PT3-0 45 1A.SC.30,"JOHNSON &JOHNSON MEDICALBRASIL",AL6062,4,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1062,SUT. MONONYLON PT3-0 45 1A.SC20,"JOHNSON &JOHNSON MEDICALBRASIL",AL7589,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1063,SUT. MONONYLON PT3-0 45 1A.SC30,"JOHNSON &JOHNSON MEDICALBRASIL",AL6062,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1064,SUT. MONONYLON PT4-0 45 1A.SC20,"JOHNSON &JOHNSON MEDICALBRASIL",AL8036,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1065,SUT. MONONYLON PT5-0 45 1A.SC20,"JOHNSON &JOHNSON MEDICALBRASIL",AL9388,3,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1066,SUT. MONONYLON PT6-0 45 1A.SC20,"JOHNSON &JOHNSON MEDICALBRASIL",AL5107,2,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1067,SUT. MONONYLON PT6-0 45 1A.SC20,"JOHNSON &JOHNSON MEDICALBRASIL",AL5107,2,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
1068,SUT. PDS II VLT 4-0 70CM 1.SH1,"JOHNSON &JOHNSON MEDICALBRASIL",MJ5114,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1069,SUT. PDS II VLT 4-0 70CM 1.SH1,"JOHNSON &JOHNSON MEDICALBRASIL",MJ5114,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1070,SUT. PDS*II VLT 4-0 70CM 1.SH1,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",MJ5114,72,431521,19/52056,04/05/2019,GUARULLHOS,SP
1071,SUT. PROLENE AZ 0 75 1A.CT PLUS,"JOHNSON &JOHNSON MEDICALBRASIL",AL4704,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1072,SUT. PROLENE AZ 0 75 1A.CT PLUS,"JOHNSON &JOHNSON MEDICALBRASIL",AL4704,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1073,SUT. PROLENE AZ 4-0 75 2AG.RB1,"JOHNSON &JOHNSON MEDICALBRASIL",AL8223,4,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1074,SUT. PROLENE AZ 4-0 75 2AG.RB1,"JOHNSON &JOHNSON MEDICALBRASIL",AL8223,4,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1075,SUT. PROLENE AZ 4-0 90CM 2AG.SH,"JOHNSON &JOHNSON MEDICALBRASIL",AL6051,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1076,SUT. PROLENE AZ 4-0 90CM 2AG.SH,"JOHNSON &JOHNSON MEDICALBRASIL",AL6051,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1077,SUT. PROLENE AZ 6-0 60CM 2A.BV-1,"JOHNSON &JOHNSON MEDICALBRASIL",AL7854,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1078,SUT. PROLENE AZ 6-0 60CM 2A.BV-1,"JOHNSON &JOHNSON MEDICALBRASIL",AL7854,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1079,SUT. PROLENE AZ7-0 60CM 2AG.C1,"JOHNSON &JOHNSON MEDICALBRASIL",AL0355,4,431659,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1080,SUT. SEDA PT 0 70CM 1AG.TE PLUS,"JOHNSON &JOHNSON MEDICALBRASIL",AL4723,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1081,SUT. SEDA PT 0 70CM 1AG.TE PLUS,"JOHNSON &JOHNSON MEDICALBRASIL",AL4723,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1082,SUT. VICRYL INC 6-0 45 1AG.E-15,"JOHNSON &JOHNSON MEDICALBRASIL",AL0526,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1083,SUT. VICRYL INC 6-0 45 1AG.E-15,"JOHNSON &JOHNSON MEDICALBRASIL",AL0526,2,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1084,SUT. VICRYL VLT 1 70CM 1AG.CT-1,"JOHNSON &JOHNSON MEDICALBRASIL",AL8951,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1085,SUT. VICRYL VLT 1 70CM 1AG.CT-1,"JOHNSON &JOHNSON MEDICALBRASIL",AL8951,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1086,SUT.ACIFLEX* 5 4X45CM 1AG.V-40,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL9223,24,431525,19/52056,04/05/2019,GUARULLHOS,SP
1087,SUT.CATGUT CR2-0 150 LAC.1A.CT,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AK3848,144,431602,19/52056,04/05/2019,GUARULLHOS,SP
1088,SUT.CATGUT SP 2-0 70CM 1AG.CT,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL6352,48,431602,19/52056,04/05/2019,GUARULLHOS,SP
1089,SUT.CATGUT SP 5-0 70CM 1A.SH-1,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL5378,48,431602,19/52056,04/05/2019,GUARULLHOS,SP
1090,SUT.CATGUT SP2-0 150 LAC.1A.CT,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL0785,240,431602,19/52056,04/05/2019,GUARULLHOS,SP
1091,SUT.MONONYLON*LAC0 120CM1AG.CT,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",MGQ132,24,431602,19/52056,04/05/2019,GUARULLHOS,SP
1092,SUT.MONONYLON*PT 6-0 45 1A.PS3,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL8680,48,431521,19/52056,04/05/2019,GUARULLHOS,SP
1093,SUT.MONONYLON*PT2-0 45 1A.SC30,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL7290,24,431521,19/52056,04/05/2019,GUARULLHOS,SP
1094,SUT.MONONYLON*PT2-0 45 1A.SC30,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL8002,72,431521,19/52056,04/05/2019,GUARULLHOS,SP
1095,SUT.MONONYLON*PT2-0 45 1A.SC30,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL8002,240,431523,19/52056,04/05/2019,GUARULLHOS,SP
1096,SUT.MONONYLON*PT3-0 45 1A.SC20,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL7589,24,431602,19/52056,04/05/2019,GUARULLHOS,SP
1097,SUT.MONONYLON*PT3-0 45 1A.SC30,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL6062,24,431602,19/52056,04/05/2019,GUARULLHOS,SP
1098,SUT.MONONYLON*PT3-0 45 1A.SC30,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL6062,96,431521,19/52056,04/05/2019,GUARULLHOS,SP
1099,SUT.MONONYLON*PT4-0 45 1A.SC20,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL8036,24,431602,19/52056,04/05/2019,GUARULLHOS,SP
1100,SUT.MONONYLON*PT5-0 45 1A.E-15,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AK9930,48,431521,19/52056,04/05/2019,GUARULLHOS,SP
1101,SUT.MONONYLON*PT5-0 45 1A.SC20,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL9388,72,431602,19/52056,04/05/2019,GUARULLHOS,SP
1102,SUT.MONONYLON*PT6-0 45 1A.SC20,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL5107,48,431602,19/52056,04/05/2019,GUARULLHOS,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
1103,SUT.PDS VLT 6-0 75CM 2AG.C1,"JOHNSON &JOHNSON MEDICALBRASIL",MLZ285,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1104,SUT.PDS VLT 6-0 75CM 2AG.C1,"JOHNSON &JOHNSON MEDICALBRASIL",MLZ285,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1105,SUT.PDS* VLT 6-0 75CM 2AG.C1,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",MLZ285,36,431602,19/52056,04/05/2019,GUARULLHOS,SP
1106,SUT.POLYCOT AZ 0 15x45CM S/AG,"JOHNSON &JOHNSON MEDICALBRASIL",AL8277,2,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1107,SUT.POLYCOT AZ 0 15x45CM S/AG,"JOHNSON &JOHNSON MEDICALBRASIL",AL8277,2,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1108,SUT.POLYCOT AZ 2-0 45CM 1AG.SH,"JOHNSON &JOHNSON MEDICALBRASIL",AL7018,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1109,SUT.POLYCOT AZ 2-0 45CM 1AG.SH,"JOHNSON &JOHNSON MEDICALBRASIL",AL7018,1,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
1110,SUT.POLYCOT*AZ 0 15X45CM S/AG.,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL8277,48,431602,19/52056,04/05/2019,GUARULLHOS,SP
1111,SUT.POLYCOT*AZ 2-0 45CM 1AG.SH,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL7018,24,431602,19/52056,04/05/2019,GUARULLHOS,SP
1112,SUT.PROLENE*AZ 0 75 1A.CT PLUS,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL4704,24,431602,19/52056,04/05/2019,GUARULLHOS,SP
1113,SUT.PROLENE*AZ 4-0 75 2AG.RB-1,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL8223,96,431521,19/52056,04/05/2019,GUARULLHOS,SP
1114,SUT.PROLENE*AZ 4-0 75 2AG.SH-1,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL7653,144,415783,19/52056,04/05/2019,GUARULLHOS,SP
1115,SUT.PROLENE*AZ 4-0 75 2AG.SH-1,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL7653,72,415782,19/52056,04/05/2019,GUARULLHOS,SP
1116,SUT.PROLENE*AZ 4-0 75 2AG.SH-1,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL7653,144,415784,19/52056,04/05/2019,GUARULLHOS,SP
1117,SUT.PROLENE*AZ 4-0 90CM 2AG.SH,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL6051,48,431521,19/52056,04/05/2019,GUARULLHOS,SP
1118,SUT.PROLENE*AZ6-0 60CM 2A.BV-1,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL7854,24,431602,19/52056,04/05/2019,GUARULLHOS,SP
1119,SUT.PROLENE*AZ7-0 60CM 2AG.C-1,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",AL0355,96,431659,19/52056,04/05/2019,GUARULLHOS,SP
